"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
2571,24,24,76,"Boningen SO","In Boningen ist die Neutralitätsinitiative mit 76 Prozent der Stimmen gescheitert. Sowohl Boningen als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/Boningen-blazon.svg/250px-Boningen-blazon.svg.png"
2572,32.1,32.1,67.9,"Däniken SO","In Däniken ist die Neutralitätsinitiative mit 67,9 Prozent der Stimmen gescheitert. Sowohl Däniken als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/f/f9/Daeniken-blason.png"
2573,72,72,28,"Dulliken SO","Dulliken hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 72 Prozent. Dulliken sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/d/da/Dulliken-blason.png"
2574,13.7,13.7,86.3,"Eppenberg-Wöschnau SO","In Eppenberg-Wöschnau ist die Neutralitätsinitiative mit 86,3 Prozent der Stimmen gescheitert. Sowohl Eppenberg-Wöschnau als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/EppenbergW%C3%B6schnau-blazon.svg/250px-EppenbergW%C3%B6schnau-blazon.svg.png"
2575,41.5,41.5,58.5,"Fulenbach SO","Nein zur Neutralitätsinitiative in Fulenbach: 58,5 Prozent. Sowohl Fulenbach als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/4/4c/Fulenbach-blason.png"
2576,70.5,70.5,29.5,"Gretzenbach SO","In Gretzenbach wird die Neutralitätsinitiative mit 70,5 Prozent angenommen. Gretzenbach sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/c/c1/Gretzenbach-blason.png"
2578,46.3,46.3,53.7,"Gunzgen SO","53,7 Prozent der Stimmbürgerinnen und Stimmbürger von Gunzgen sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Gunzgen als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/0/01/Gunzgen-blason.png"
2579,52,52,48,"Hägendorf SO","Hägendorf stimmt der Neutralitätsinitiative mit 52 Prozent zu. Hägendorf sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/51/H%C3%A4gendorf-blazon.svg/250px-H%C3%A4gendorf-blazon.svg.png"
2580,67.1,67.1,32.9,"Kappel SO","Kappel SO stimmt der Neutralitätsinitiative mit 67,1 Prozent zu. Kappel SO sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/CHE_Kappel_SO_COA.svg/500px-CHE_Kappel_SO_COA.svg.png"
2581,68.9,68.9,31.1,"Olten SO","Olten hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 68,9 Prozent. Olten sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/Olten-blason.svg/500px-Olten-blason.svg.png"
2582,71.3,71.3,28.7,"Rickenbach SO","In Rickenbach SO wird die Neutralitätsinitiative mit 71,3 Prozent angenommen. Rickenbach SO sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/7/79/Rickenbach-blason.png"
2583,58.6,58.6,41.4,"Schönenwerd SO","In Schönenwerd ist die Neutralitätsinitiative mit 58,6 Prozent der Stimmen angenommen worden. Schönenwerd sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/CHE_Sch%C3%B6nenwerd_COA.svg/250px-CHE_Sch%C3%B6nenwerd_COA.svg.png"
2584,26.7,26.7,73.3,"Starrkirch-Wil SO","73,3 Prozent der Stimmbürgerinnen und Stimmbürger von Starrkirch-Wil haben die Neutralitätsinitiative abgelehnt. Sowohl Starrkirch-Wil als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/2/28/Starrkirch-Wil-blason.png"
2585,21.4,21.4,78.6,"Walterswil SO","In Walterswil SO ist die Neutralitätsinitiative mit 78,6 Prozent der Stimmen gescheitert. Sowohl Walterswil SO als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Walterswil_SO_COA.svg/120px-CHE_Walterswil_SO_COA.svg.png"
2586,46.7,46.7,53.3,"Wangen bei Olten SO","53,3 Prozent der Stimmbürgerinnen und Stimmbürger von Wangen bei Olten sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Wangen bei Olten als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/1/13/Wangen_bO-blason.png"
2601,54.6,54.6,45.4,"Solothurn SO","Die Neutralitätsinitiative erreicht in Solothurn 54,6 Prozent Ja-Stimmen. Solothurn sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/Wappen_Solothurn_matt.svg/500px-Wappen_Solothurn_matt.svg.png"
2611,79,79,21,"Bärschwil SO","In Bärschwil ist die Neutralitätsinitiative mit 79 Prozent der Stimmen angenommen worden. Bärschwil sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/B%C3%A4rschwil-blazon.svg/250px-B%C3%A4rschwil-blazon.svg.png"
2612,17.5,17.5,82.5,"Beinwil SO","Nein zur Neutralitätsinitiative in Beinwil SO: 82,5 Prozent. Sowohl Beinwil SO als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/Beinwil_SO-blazon.svg/250px-Beinwil_SO-blazon.svg.png"
2613,78.1,78.1,21.9,"Breitenbach SO","Breitenbach stimmt der Neutralitätsinitiative mit 78,1 Prozent zu. Breitenbach sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/Breitenbach_SO-blazon.svg/250px-Breitenbach_SO-blazon.svg.png"
2614,80.4,80.4,19.6,"Büsserach SO","Büsserach stimmt der Neutralitätsinitiative mit 80,4 Prozent zu. Büsserach sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d0/B%C3%BCsserach-blazon.svg/250px-B%C3%BCsserach-blazon.svg.png"
2615,57.1,57.1,42.9,"Erschwil SO","Mit 57,1 Prozent befürworten die Stimmberechtigten von Erschwil die Neutralitätsinitiative. Erschwil sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/d/d6/Erschwil-blason.png"
2616,7.4,7.4,92.6,"Fehren SO","In Fehren ist die Neutralitätsinitiative mit 92,6 Prozent der Stimmen gescheitert. Sowohl Fehren als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/1/1e/Fehren-blason.png"
2617,63.2,63.2,36.8,"Grindel SO","Ja zur Neutralitätsinitiative in Grindel: 63,2 Prozent. Grindel sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/Grindel-blazon.svg/250px-Grindel-blazon.svg.png"
2618,95,95,5,"Himmelried SO","In Himmelried ist die Neutralitätsinitiative mit 95 Prozent der Stimmen angenommen worden. Himmelried sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/CHE_Himmelried_COA.svg/960px-CHE_Himmelried_COA.svg.png"
2619,62.9,62.9,37.1,"Kleinlützel SO","Kleinlützel hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 62,9 Prozent. Kleinlützel sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/CHE_Kleinl%C3%BCtzel_COA.svg/500px-CHE_Kleinl%C3%BCtzel_COA.svg.png"
2620,58.3,58.3,41.7,"Meltingen SO","Meltingen stimmt der Neutralitätsinitiative mit 58,3 Prozent zu. Meltingen sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/1/11/Meltingen-blason.png"
2621,34.1,34.1,65.9,"Nunningen SO","In Nunningen ist die Neutralitätsinitiative mit 65,9 Prozent der Stimmen gescheitert. Sowohl Nunningen als auch der Kanton Solothurn verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/0/0d/Nunningen-blason.png"
2622,86.8,86.8,13.2,"Zullwil SO","Die Neutralitätsinitiative erreicht in Zullwil 86,8 Prozent Ja-Stimmen. Zullwil sagt Ja zur Neutralitätsinitiative, im Kanton Solothurn überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/Zullwil-blazon.svg/250px-Zullwil-blazon.svg.png"
2701,60.7,60.7,39.3,"Basel BS","In Basel ist die Neutralitätsinitiative mit 60,7 Prozent der Stimmen angenommen worden. Basel sagt wie der Kanton Basel-Stadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/Wappen_Basel-Stadt_matt.svg/960px-Wappen_Basel-Stadt_matt.svg.png"
2702,80.2,80.2,19.8,"Bettingen BS","Bettingen stimmt der Neutralitätsinitiative mit 80,2 Prozent zu. Bettingen erzielt im Kanton Basel-Stadt den höchsten Ja-Anteil zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/CHE_Bettingen_BS_COA.svg/500px-CHE_Bettingen_BS_COA.svg.png"
2703,50.1,50.1,49.9,"Riehen BS","In Riehen ist die Neutralitätsinitiative mit 50,1 Prozent der Stimmen angenommen worden.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Riehen_COA.svg/500px-CHE_Riehen_COA.svg.png"
2761,51.3,51.3,48.7,"Aesch BL","In Aesch BL wird die Neutralitätsinitiative mit 51,3 Prozent angenommen. Aesch BL sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/CHE_Aesch_BL_COA.svg/960px-CHE_Aesch_BL_COA.svg.png"
2762,81.5,81.5,18.5,"Allschwil BL","Ja zur Neutralitätsinitiative in Allschwil: 81,5 Prozent. Allschwil sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3c/CHE_Allschwil_COA.svg/960px-CHE_Allschwil_COA.svg.png"
2763,12.1,12.1,87.9,"Arlesheim BL","Mit 87,9 Prozent wird die Neutralitätsinitiative in Arlesheim verworfen. Abweichung: Arlesheim verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/CHE_Arlesheim_COA.svg/960px-CHE_Arlesheim_COA.svg.png"
2764,10,10,90,"Biel-Benken BL","90 Prozent der Stimmbürgerinnen und Stimmbürger von Biel-Benken sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Biel-Benken verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d0/CHE_Biel-Benken_COA.svg/960px-CHE_Biel-Benken_COA.svg.png"
2765,96,96,4,"Binningen BL","In Binningen ist die Neutralitätsinitiative mit 96 Prozent der Stimmen angenommen worden. Binningen sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/CHE_Binningen_COA.svg/500px-CHE_Binningen_COA.svg.png"
2766,90.7,90.7,9.3,"Birsfelden BL","Ja zur Neutralitätsinitiative in Birsfelden: 90,7 Prozent. Birsfelden sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/Coat_of_arms_of_Birsfelden.svg/960px-Coat_of_arms_of_Birsfelden.svg.png"
2767,27.1,27.1,72.9,"Bottmingen BL","72,9 Prozent der Stimmbürgerinnen und Stimmbürger von Bottmingen haben die Neutralitätsinitiative abgelehnt. Abweichung: Bottmingen verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/CHE_Bottmingen_COA.svg/960px-CHE_Bottmingen_COA.svg.png"
2768,24.7,24.7,75.3,"Ettingen BL","75,3 Prozent der Stimmbürgerinnen und Stimmbürger von Ettingen haben die Neutralitätsinitiative abgelehnt. Abweichung: Ettingen verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/87/Coat_of_arms_of_Ettingen.svg/960px-Coat_of_arms_of_Ettingen.svg.png"
2769,57.4,57.4,42.6,"Münchenstein BL","In Münchenstein ist die Neutralitätsinitiative mit 57,4 Prozent der Stimmen angenommen worden. Münchenstein sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/CHE_M%C3%BCnchenstein_COA.svg/500px-CHE_M%C3%BCnchenstein_COA.svg.png"
2770,63.7,63.7,36.3,"Muttenz BL","Mit 63,7 Prozent befürworten die Stimmberechtigten von Muttenz die Neutralitätsinitiative. Muttenz sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/6/67/Wappen_Muttenz.png"
2771,30.9,30.9,69.1,"Oberwil BL","69,1 Prozent der Stimmbürgerinnen und Stimmbürger von Oberwil BL haben die Neutralitätsinitiative abgelehnt. Abweichung: Oberwil BL verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/CHE_Oberwil_BL_COA.svg/960px-CHE_Oberwil_BL_COA.svg.png"
2772,49.7,49.7,50.3,"Pfeffingen BL","Nein zur Neutralitätsinitiative in Pfeffingen: 50,3 Prozent. Abweichung: Pfeffingen verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/Coat_of_arms_of_Pfeffingen_BL.svg/960px-Coat_of_arms_of_Pfeffingen_BL.svg.png"
2773,59,59,41,"Reinach BL","Reinach BL hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 59 Prozent. Reinach BL sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/CHE_Reinach_BL_COA.svg/960px-CHE_Reinach_BL_COA.svg.png"
2774,49,49,51,"Schönenbuch BL","51 Prozent der Stimmbürgerinnen und Stimmbürger von Schönenbuch haben die Neutralitätsinitiative abgelehnt. Abweichung: Schönenbuch verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Sch%C3%B6nenbuch_COA.svg/500px-CHE_Sch%C3%B6nenbuch_COA.svg.png"
2775,72.1,72.1,27.9,"Therwil BL","Ja zur Neutralitätsinitiative in Therwil: 72,1 Prozent. Therwil sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/Coat_of_arms_of_Therwil.svg/960px-Coat_of_arms_of_Therwil.svg.png"
2781,35,35,65,"Blauen BL","Mit 65 Prozent wird die Neutralitätsinitiative in Blauen verworfen. Abweichung: Blauen verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/87/Coat_of_arms_of_Blauen_BL.svg/960px-Coat_of_arms_of_Blauen_BL.svg.png"
2782,46.6,46.6,53.4,"Brislach BL","Nein zur Neutralitätsinitiative in Brislach: 53,4 Prozent. Abweichung: Brislach verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/Coat_of_arms_of_Brislach.svg/960px-Coat_of_arms_of_Brislach.svg.png"
2783,49.8,49.8,50.2,"Burg im Leimental BL","50,2 Prozent der Stimmbürgerinnen und Stimmbürger von Burg im Leimental haben die Neutralitätsinitiative abgelehnt. Abweichung: Burg im Leimental verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4e/Coat_of_arms_of_Burg_im_Leimental.svg/960px-Coat_of_arms_of_Burg_im_Leimental.svg.png"
2784,67.1,67.1,32.9,"Dittingen BL","Dittingen stimmt der Neutralitätsinitiative mit 67,1 Prozent zu. Dittingen sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/0/0b/Wappen_Dittingen.png"
2785,56.3,56.3,43.7,"Duggingen BL","Ja zur Neutralitätsinitiative in Duggingen: 56,3 Prozent. Duggingen sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/8/81/Wappen_Duggingen.png"
2786,47,47,53,"Grellingen BL","Nein zur Neutralitätsinitiative in Grellingen: 53 Prozent. Abweichung: Grellingen verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a4/Grellingen_coat_of_arms.svg/960px-Grellingen_coat_of_arms.svg.png"
2787,56.1,56.1,43.9,"Laufen BL","Laufen stimmt der Neutralitätsinitiative mit 56,1 Prozent zu. Laufen sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/CHE_Laufen_BL_official_COA.svg/500px-CHE_Laufen_BL_official_COA.svg.png"
2788,97.3,97.3,2.7,"Liesberg BL","Ja zur Neutralitätsinitiative in Liesberg: 97,3 Prozent. Liesberg erzielt im Kanton Basel-Landschaft den höchsten Ja-Anteil zur Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/b/b5/Wappen_Liesberg.png"
2789,9.9,9.9,90.1,"Nenzlingen BL","Mit 90,1 Prozent wird die Neutralitätsinitiative in Nenzlingen verworfen. Abweichung: Nenzlingen verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/Wappen_Nenzlingen.png/960px-Wappen_Nenzlingen.png"
2790,75.9,75.9,24.1,"Roggenburg BL","Die Neutralitätsinitiative erreicht in Roggenburg 75,9 Prozent Ja-Stimmen. Roggenburg sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/a/ad/Wappen_Roggenburg_BL.png"
2791,54.2,54.2,45.8,"Röschenz BL","In Röschenz wird die Neutralitätsinitiative mit 54,2 Prozent angenommen. Röschenz sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/CHE_R%C3%B6schenz_COA.svg/960px-CHE_R%C3%B6schenz_COA.svg.png"
2792,29.2,29.2,70.8,"Wahlen BL","70,8 Prozent der Stimmbürgerinnen und Stimmbürger von Wahlen haben die Neutralitätsinitiative abgelehnt. Abweichung: Wahlen verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://upload.wikimedia.org/wikipedia/commons/7/7a/Wappen_Wahlen.png"
2793,25.1,25.1,74.9,"Zwingen BL","74,9 Prozent der Stimmbürgerinnen und Stimmbürger von Zwingen sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Zwingen verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f5/Coat_of_arms_of_Zwingen.svg/960px-Coat_of_arms_of_Zwingen.svg.png"
2821,43.7,43.7,56.3,"Arisdorf BL","Mit 56,3 Prozent wird die Neutralitätsinitiative in Arisdorf verworfen. Abweichung: Arisdorf verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://upload.wikimedia.org/wikipedia/commons/3/36/Wappen_Arisdorf.png"
2822,58.2,58.2,41.8,"Augst BL","Augst hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 58,2 Prozent. Augst sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/5/53/Wappen_Augst.png"
2823,45.2,45.2,54.8,"Bubendorf BL","54,8 Prozent der Stimmbürgerinnen und Stimmbürger von Bubendorf haben die Neutralitätsinitiative abgelehnt. Abweichung: Bubendorf verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/Coat_of_arms_of_Bubendorf_BL.svg/960px-Coat_of_arms_of_Bubendorf_BL.svg.png"
2824,66.2,66.2,33.8,"Frenkendorf BL","In Frenkendorf ist die Neutralitätsinitiative mit 66,2 Prozent der Stimmen angenommen worden. Frenkendorf sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_Frenkendorf_COA.svg/500px-CHE_Frenkendorf_COA.svg.png"
2825,97.1,97.1,2.9,"Füllinsdorf BL","Füllinsdorf hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 97,1 Prozent. Füllinsdorf sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/f/f5/Wappen_Fuellinsdorf.png"
2826,76.1,76.1,23.9,"Giebenach BL","In Giebenach wird die Neutralitätsinitiative mit 76,1 Prozent angenommen. Giebenach sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/20/Coat_of_arms_of_Giebenach.svg/960px-Coat_of_arms_of_Giebenach.svg.png"
2827,64.1,64.1,35.9,"Hersberg BL","Ja zur Neutralitätsinitiative in Hersberg: 64,1 Prozent. Hersberg sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1a/Coat_of_arms_of_Hersberg.svg/960px-Coat_of_arms_of_Hersberg.svg.png"
2828,40,40,60,"Lausen BL","Mit 60 Prozent wird die Neutralitätsinitiative in Lausen verworfen. Abweichung: Lausen verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/89/CHE_Lausen_BL_COA.svg/960px-CHE_Lausen_BL_COA.svg.png"
2829,28.7,28.7,71.3,"Liestal BL","71,3 Prozent der Stimmbürgerinnen und Stimmbürger von Liestal sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Liestal verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/82/Coat_of_arms_of_Liestal.svg/960px-Coat_of_arms_of_Liestal.svg.png"
2830,85.2,85.2,14.8,"Lupsingen BL","Die Neutralitätsinitiative erreicht in Lupsingen 85,2 Prozent Ja-Stimmen. Lupsingen sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/5/5f/Wappen_Lupsingen.png"
2831,22.3,22.3,77.7,"Pratteln BL","In Pratteln ist die Neutralitätsinitiative mit 77,7 Prozent der Stimmen gescheitert. Abweichung: Pratteln verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/Pratteln-coat_of_arms.svg/960px-Pratteln-coat_of_arms.svg.png"
2832,31.7,31.7,68.3,"Ramlinsburg BL","In Ramlinsburg ist die Neutralitätsinitiative mit 68,3 Prozent der Stimmen gescheitert. Abweichung: Ramlinsburg verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/10/Coat_of_arms_of_Ramlinsburg.svg/960px-Coat_of_arms_of_Ramlinsburg.svg.png"
2833,9.6,9.6,90.4,"Seltisberg BL","In Seltisberg ist die Neutralitätsinitiative mit 90,4 Prozent der Stimmen gescheitert. Abweichung: Seltisberg verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f9/Coat_of_arms_of_Seltisberg.svg/960px-Coat_of_arms_of_Seltisberg.svg.png"
2834,24.9,24.9,75.1,"Ziefen BL","In Ziefen ist die Neutralitätsinitiative mit 75,1 Prozent der Stimmen gescheitert. Abweichung: Ziefen verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/CHE_Ziefen_COA.svg/960px-CHE_Ziefen_COA.svg.png"
2841,14.3,14.3,85.7,"Anwil BL","In Anwil ist die Neutralitätsinitiative mit 85,7 Prozent der Stimmen gescheitert. Abweichung: Anwil verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/Coat_of_arms_of_Anwil.svg/960px-Coat_of_arms_of_Anwil.svg.png"
2842,81.2,81.2,18.8,"Böckten BL","Böckten stimmt der Neutralitätsinitiative mit 81,2 Prozent zu. Böckten sagt wie der Kanton Basel-Landschaft Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7f/Coat_of_arms_of_Boeckten.svg/960px-Coat_of_arms_of_Boeckten.svg.png"
2843,35,35,65,"Buckten BL","65 Prozent der Stimmbürgerinnen und Stimmbürger von Buckten sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Buckten verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/Coat_of_arms_of_Buckten.svg/960px-Coat_of_arms_of_Buckten.svg.png"
2844,30.6,30.6,69.4,"Buus BL","In Buus ist die Neutralitätsinitiative mit 69,4 Prozent der Stimmen gescheitert. Abweichung: Buus verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_Buus_COA.svg/960px-CHE_Buus_COA.svg.png"
2845,36.1,36.1,63.9,"Diepflingen BL","In Diepflingen ist die Neutralitätsinitiative mit 63,9 Prozent der Stimmen gescheitert. Abweichung: Diepflingen verwirft die Neutralitätsinitiative, der Kanton Basel-Landschaft stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/Coat_of_arms_of_Diepflingen.svg/960px-Coat_of_arms_of_Diepflingen.svg.png"
