"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it","link_wappen"
3374,71.5,71.5,28.5,"Lichtensteig (SG)","A Lichtensteig, l'Iniziativa sull'alimentazione è stata approvata con il 71,5 per cento. Lichtensteig approva l'Iniziativa sull'alimentazione, così come il cantone San Gallo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/Wappen_Lichtensteig.svg/250px-Wappen_Lichtensteig.svg.png"
3379,49.2,49.2,50.8,"Wattwil (SG)","La popolazione di Wattwil respinge l'Iniziativa sull'alimentazione con il 50,8 per cento. Divergenza: Wattwil dice no all'Iniziativa sull'alimentazione, il cantone San Gallo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/CHE_Wattwil_COA.svg/960px-CHE_Wattwil_COA.svg.png"
3392,67.7,67.7,32.3,"Kirchberg (SG)","Sì all'Iniziativa sull'alimentazione a Kirchberg SG: 67,7 per cento. Kirchberg SG approva l'Iniziativa sull'alimentazione, così come il cantone San Gallo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/Kirchberg_SG-blazon.svg/250px-Kirchberg_SG-blazon.svg.png"
3393,56.2,56.2,43.8,"Lütisburg (SG)","Sì all'Iniziativa sull'alimentazione a Lütisburg, con il 56,2 per cento di voti favorevoli. Lütisburg approva l'Iniziativa sull'alimentazione, così come il cantone San Gallo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/Wappen_L%C3%BCtisburg.svg/960px-Wappen_L%C3%BCtisburg.svg.png"
3394,62.2,62.2,37.8,"Mosnang (SG)","Sì all'Iniziativa sull'alimentazione a Mosnang con il 62,2 per cento. Mosnang approva l'Iniziativa sull'alimentazione, così come il cantone San Gallo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/Mosnang-blazon.svg/250px-Mosnang-blazon.svg.png"
3395,59.2,59.2,40.8,"Bütschwil-Ganterschwil (SG)","Sì all'Iniziativa sull'alimentazione a Bütschwil-Ganterschwil: 59,2 per cento. Bütschwil-Ganterschwil approva l'Iniziativa sull'alimentazione, così come il cantone San Gallo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/CHE_B%C3%BCtschwil-Ganterschwil_COA.svg/250px-CHE_B%C3%BCtschwil-Ganterschwil_COA.svg.png"
3396,50.6,50.6,49.4,"Neckertal (SG)","A Neckertal, l'Iniziativa sull'alimentazione è stata approvata con il 50,6 per cento. Neckertal approva l'Iniziativa sull'alimentazione, così come il cantone San Gallo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/CHE_Neckertal_COA.svg/960px-CHE_Neckertal_COA.svg.png"
3401,62.8,62.8,37.2,"Degersheim (SG)","La popolazione di Degersheim approva l'Iniziativa sull'alimentazione con il 62,8 per cento. Degersheim approva l'Iniziativa sull'alimentazione, così come il cantone San Gallo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/CHE_Degersheim_COA.svg/500px-CHE_Degersheim_COA.svg.png"
3402,40.1,40.1,59.9,"Flawil (SG)","Con il 59,9 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Flawil. Divergenza: Flawil dice no all'Iniziativa sull'alimentazione, il cantone San Gallo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/Wappen_Flawil.svg/960px-Wappen_Flawil.svg.png"
3405,63.3,63.3,36.7,"Jonschwil (SG)","Sì all'Iniziativa sull'alimentazione a Jonschwil con il 63,3 per cento. Jonschwil approva l'Iniziativa sull'alimentazione, così come il cantone San Gallo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c7/Jonschwil-blazon.svg/250px-Jonschwil-blazon.svg.png"
3407,9,9,91,"Oberuzwil (SG)","Con il 91 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Oberuzwil. Divergenza: Oberuzwil dice no all'Iniziativa sull'alimentazione, il cantone San Gallo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/Oberuzwil-coat_of_arms.svg/250px-Oberuzwil-coat_of_arms.svg.png"
3408,53.6,53.6,46.4,"Uzwil (SG)","A Uzwil, l'Iniziativa sull'alimentazione è approvata con il 53,6 per cento. Uzwil approva l'Iniziativa sull'alimentazione, così come il cantone San Gallo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/CHE_Uzwil_COA.svg/960px-CHE_Uzwil_COA.svg.png"
3422,43,43,57,"Niederbüren (SG)","A Niederbüren l'Iniziativa sull'alimentazione non ottiene la maggioranza: 57 per cento di no. Divergenza: Niederbüren dice no all'Iniziativa sull'alimentazione, il cantone San Gallo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7f/Niederb%C3%BCren-blazon.svg/250px-Niederb%C3%BCren-blazon.svg.png"
3423,54.3,54.3,45.7,"Niederhelfenschwil (SG)","A Niederhelfenschwil l'Iniziativa sull'alimentazione è stata approvata con il 54,3 per cento. Niederhelfenschwil approva l'Iniziativa sull'alimentazione, così come il cantone San Gallo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/Niederhelfenschwil-blazon.svg/250px-Niederhelfenschwil-blazon.svg.png"
3424,89.8,89.8,10.2,"Oberbüren (SG)","Sì all'Iniziativa sull'alimentazione a Oberbüren: 89,8 per cento. Oberbüren approva l'Iniziativa sull'alimentazione, così come il cantone San Gallo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/Oberb%C3%BCren-blazon.svg/250px-Oberb%C3%BCren-blazon.svg.png"
3426,12.1,12.1,87.9,"Zuzwil (SG)","Con il 87,9 per cento dei voti, Zuzwil SG ha respinto l'Iniziativa sull'alimentazione. Divergenza: Zuzwil SG dice no all'Iniziativa sull'alimentazione, il cantone San Gallo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/Zuzwil_SG-blazon.svg/250px-Zuzwil_SG-blazon.svg.png"
3427,33.6,33.6,66.4,"Wil (SG)","La popolazione di Wil SG respinge l'Iniziativa sull'alimentazione con il 66,4 per cento. Divergenza: Wil SG dice no all'Iniziativa sull'alimentazione, il cantone San Gallo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Wil_SG_COA.svg/960px-CHE_Wil_SG_COA.svg.png"
3441,68.3,68.3,31.7,"Andwil (SG)","A Andwil SG, l'Iniziativa sull'alimentazione è approvata con il 68,3 per cento. Andwil SG approva l'Iniziativa sull'alimentazione, così come il cantone San Gallo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/70/Andwil_SG-blazon.svg/250px-Andwil_SG-blazon.svg.png"
3442,68,68,32,"Gaiserwald (SG)","Sì all'Iniziativa sull'alimentazione a Gaiserwald: 68 per cento. Gaiserwald approva l'Iniziativa sull'alimentazione, così come il cantone San Gallo.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/Gaiserwald-blazon.svg/250px-Gaiserwald-blazon.svg.png"
3443,33.4,33.4,66.6,"Gossau (SG)","Con il 66,6 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Gossau SG. Divergenza: Gossau SG dice no all'Iniziativa sull'alimentazione, il cantone San Gallo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4e/Gossau_SG-blazon.svg/250px-Gossau_SG-blazon.svg.png"
3444,45.9,45.9,54.1,"Waldkirch (SG)","A Waldkirch l'Iniziativa sull'alimentazione è stata respinta con il 54,1 per cento. Divergenza: Waldkirch dice no all'Iniziativa sull'alimentazione, il cantone San Gallo dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9e/Waldkirch-blazon.svg/250px-Waldkirch-blazon.svg.png"
3506,48.7,48.7,51.3,"Vaz/Obervaz (GR)","Con il 51,3 per cento dei voti, Vaz/Obervaz ha respinto l'Iniziativa sull'alimentazione. Divergenza: Vaz/Obervaz dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/25/CHE_Vaz-Obervaz_COA.svg/250px-CHE_Vaz-Obervaz_COA.svg.png"
3513,92.9,92.9,7.1,"Lantsch/Lenz (GR)","Sì all'Iniziativa sull'alimentazione a Lantsch/Lenz con il 92,9 per cento. Lantsch/Lenz approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/CHE_Lantsch-Lenz_COA.svg/250px-CHE_Lantsch-Lenz_COA.svg.png"
3514,80.2,80.2,19.8,"Schmitten (GR)","A Schmitten GR l'Iniziativa sull'alimentazione è stata approvata con il 80,2 per cento. Schmitten GR approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/CHE_Schmitten_GR_COA.svg/250px-CHE_Schmitten_GR_COA.svg.png"
3542,90.2,90.2,9.8,"Albula/Alvra (GR)","La popolazione di Albula/Alvra approva l'Iniziativa sull'alimentazione con il 90,2 per cento. Albula/Alvra approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/CHE_Albula-Alvra_COA.svg/250px-CHE_Albula-Alvra_COA.svg.png"
3543,51.1,51.1,48.9,"Surses (GR)","Sì all'Iniziativa sull'alimentazione a Surses con il 51,1 per cento. Surses approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7e/CHE_Surses_COA.svg/250px-CHE_Surses_COA.svg.png"
3544,19.8,19.8,80.2,"Bergün Filisur (GR)","A Bergün Filisur l'Iniziativa sull'alimentazione non ottiene la maggioranza: 80,2 per cento di no. Divergenza: Bergün Filisur dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/77/CHE_Berg%C3%BCn_Filisur_COA.svg/250px-CHE_Berg%C3%BCn_Filisur_COA.svg.png"
3551,95.8,95.8,4.2,"Brusio (GR)","La popolazione di Brusio approva l'Iniziativa sull'alimentazione con il 95,8 per cento. Brusio approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/CHE_Brusio_COA.svg/250px-CHE_Brusio_COA.svg.png"
3561,48.9,48.9,51.1,"Poschiavo (GR)","La popolazione di Poschiavo respinge l'Iniziativa sull'alimentazione con il 51,1 per cento. Divergenza: Poschiavo dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Poschiavo_COA.svg/250px-CHE_Poschiavo_COA.svg.png"
3572,46.4,46.4,53.6,"Falera (GR)","La popolazione di Falera respinge l'Iniziativa sull'alimentazione con il 53,6 per cento. Divergenza: Falera dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/CHE_Falera_COA.svg/250px-CHE_Falera_COA.svg.png"
3575,6,6,94,"Laax (GR)","A Laax, l'Iniziativa sull'alimentazione è stata respinta con il 94 per cento. Divergenza: Laax dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/CHE_Laax_COA.svg/250px-CHE_Laax_COA.svg.png"
3581,20.6,20.6,79.4,"Sagogn (GR)","A Sagogn l'Iniziativa sull'alimentazione non ottiene la maggioranza: 79,4 per cento di no. Divergenza: Sagogn dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Sagogn_COA.svg/250px-CHE_Sagogn_COA.svg.png"
3582,66.6,66.6,33.4,"Schluein (GR)","A Schluein, l'Iniziativa sull'alimentazione è stata approvata con il 66,6 per cento. Schluein approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3a/CHE_Schluein_COA.svg/250px-CHE_Schluein_COA.svg.png"
3603,65.4,65.4,34.6,"Vals (GR)","Sì all'Iniziativa sull'alimentazione a Vals con il 65,4 per cento. Vals approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/CHE_Vals_COA.svg/960px-CHE_Vals_COA.svg.png"
3618,69.4,69.4,30.6,"Lumnezia (GR)","La popolazione di Lumnezia approva l'Iniziativa sull'alimentazione con il 69,4 per cento. Lumnezia approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/CHE_Lumnezia_COA.svg/250px-CHE_Lumnezia_COA.svg.png"
3619,2.1,2.1,97.9,"Ilanz/Glion (GR)","A Ilanz/Glion, l'Iniziativa sull'alimentazione è stata respinta con il 97,9 per cento. Divergenza: Ilanz/Glion dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Ilanz-Glion_COA.svg/250px-CHE_Ilanz-Glion_COA.svg.png"
3633,31.6,31.6,68.4,"Fürstenau (GR)","La popolazione di Fürstenau respinge l'Iniziativa sull'alimentazione con il 68,4 per cento. Divergenza: Fürstenau dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/CHE_F%C3%BCrstenau_COA.svg/960px-CHE_F%C3%BCrstenau_COA.svg.png"
3637,30.2,30.2,69.8,"Rothenbrunnen (GR)","A Rothenbrunnen, l'Iniziativa sull'alimentazione è stata respinta con il 69,8 per cento. Divergenza: Rothenbrunnen dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/CHE_Rothenbrunnen_COA.svg/250px-CHE_Rothenbrunnen_COA.svg.png"
3638,25.7,25.7,74.3,"Scharans (GR)","Con il 74,3 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Scharans. Divergenza: Scharans dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Scharans_COA.svg/250px-CHE_Scharans_COA.svg.png"
3640,64.4,64.4,35.6,"Sils im Domleschg (GR)","A Sils im Domleschg, l'Iniziativa sull'alimentazione è approvata con il 64,4 per cento. Sils im Domleschg approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cb/CHE_Sils_im_Domleschg_COA.svg/250px-CHE_Sils_im_Domleschg_COA.svg.png"
3661,57.7,57.7,42.3,"Cazis (GR)","La popolazione di Cazis approva l'Iniziativa sull'alimentazione con il 57,7 per cento. Cazis approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_Cazis_COA.svg/250px-CHE_Cazis_COA.svg.png"
3662,72.6,72.6,27.4,"Flerden (GR)","A Flerden, l'Iniziativa sull'alimentazione è approvata con il 72,6 per cento. Flerden approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/CHE_Flerden_COA.svg/250px-CHE_Flerden_COA.svg.png"
3663,86.6,86.6,13.4,"Masein (GR)","A Masein, l'Iniziativa sull'alimentazione è stata approvata con il 86,6 per cento. Masein approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/CHE_Masein_COA.svg/960px-CHE_Masein_COA.svg.png"
3668,11.1,11.1,88.9,"Thusis (GR)","A Thusis, l'Iniziativa sull'alimentazione è stata respinta con il 88,9 per cento. Divergenza: Thusis dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2b/CHE_Thusis_COA.svg/250px-CHE_Thusis_COA.svg.png"
3669,79.3,79.3,20.7,"Tschappina (GR)","Sì all'Iniziativa sull'alimentazione a Tschappina con il 79,3 per cento. Tschappina approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f4/CHE_Tschappina_COA.svg/250px-CHE_Tschappina_COA.svg.png"
3670,52.9,52.9,47.1,"Urmein (GR)","Sì all'Iniziativa sull'alimentazione a Urmein, con il 52,9 per cento di voti favorevoli. Urmein approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/CHE_Urmein_COA.svg/250px-CHE_Urmein_COA.svg.png"
3672,69.8,69.8,30.2,"Safiental (GR)","La popolazione di Safiental approva l'Iniziativa sull'alimentazione con il 69,8 per cento. Safiental approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4b/CHE_Safiental_COA.svg/250px-CHE_Safiental_COA.svg.png"
3673,35,35,65,"Domleschg (GR)","La popolazione di Domleschg respinge l'Iniziativa sull'alimentazione con il 65 per cento. Divergenza: Domleschg dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/CHE_Domleschg_COA.svg/250px-CHE_Domleschg_COA.svg.png"
3681,49.2,49.2,50.8,"Avers (GR)","Con il 50,8 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Avers. Divergenza: Avers dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6f/CHE_Avers_COA.svg/960px-CHE_Avers_COA.svg.png"
3695,27.4,27.4,72.6,"Sufers (GR)","Con il 72,6 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Sufers. Divergenza: Sufers dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/CHE_Sufers_COA.svg/250px-CHE_Sufers_COA.svg.png"
3701,76.2,76.2,23.8,"Andeer (GR)","Sì all'Iniziativa sull'alimentazione a Andeer, con il 76,2 per cento di voti favorevoli. Andeer approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/CHE_Andeer_COA.svg/250px-CHE_Andeer_COA.svg.png"
3711,88.5,88.5,11.5,"Rongellen (GR)","Sì all'Iniziativa sull'alimentazione a Rongellen, con il 88,5 per cento di voti favorevoli. Rongellen approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/CHE_Rongellen_COA.svg/250px-CHE_Rongellen_COA.svg.png"
3712,64.8,64.8,35.2,"Zillis-Reischen (GR)","A Zillis-Reischen l'Iniziativa sull'alimentazione è stata approvata con il 64,8 per cento. Zillis-Reischen approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b5/CHE_Zillis-Reischen_COA.svg/250px-CHE_Zillis-Reischen_COA.svg.png"
3713,87.9,87.9,12.1,"Ferrera (GR)","Sì all'Iniziativa sull'alimentazione a Ferrera con il 87,9 per cento. Ferrera approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/CHE_Ferrera_COA.svg/250px-CHE_Ferrera_COA.svg.png"
3714,26.3,26.3,73.7,"Rheinwald (GR)","A Rheinwald, l'Iniziativa sull'alimentazione è stata respinta con il 73,7 per cento. Divergenza: Rheinwald dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/CHE_Rheinwald_COA.svg/250px-CHE_Rheinwald_COA.svg.png"
3715,59.1,59.1,40.9,"Muntogna da Schons (GR)","Sì all'Iniziativa sull'alimentazione a Muntogna da Schons con il 59,1 per cento. Muntogna da Schons approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/CHE_Muntogna_da_Schons_COA.svg/250px-CHE_Muntogna_da_Schons_COA.svg.png"
3721,58.5,58.5,41.5,"Bonaduz (GR)","Sì all'Iniziativa sull'alimentazione a Bonaduz con il 58,5 per cento. Bonaduz approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/CHE_Bonaduz_COA.svg/250px-CHE_Bonaduz_COA.svg.png"
3722,42.2,42.2,57.8,"Domat/Ems (GR)","A Domat/Ems, l'Iniziativa sull'alimentazione è stata respinta con il 57,8 per cento. Divergenza: Domat/Ems dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/CHE_Domat-Ems_COA.svg/250px-CHE_Domat-Ems_COA.svg.png"
3723,98.2,98.2,1.8,"Rhäzüns (GR)","A Rhäzüns, l'Iniziativa sull'alimentazione è stata approvata con il 98,2 per cento. Nel cantone di Grigioni, Rhäzüns ha ottenuto il più alto tasso di sì per l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/CHE_Rh%C3%A4z%C3%BCns_COA.svg/250px-CHE_Rh%C3%A4z%C3%BCns_COA.svg.png"
3731,50.9,50.9,49.1,"Felsberg (GR)","A Felsberg, l'Iniziativa sull'alimentazione è approvata con il 50,9 per cento. Felsberg approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3f/CHE_Felsberg_COA.svg/250px-CHE_Felsberg_COA.svg.png"
3732,31,31,69,"Flims (GR)","A Flims, l'Iniziativa sull'alimentazione è stata respinta con il 69 per cento. Divergenza: Flims dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/CHE_Flims_COA.svg/250px-CHE_Flims_COA.svg.png"
3733,60.1,60.1,39.9,"Tamins (GR)","Sì all'Iniziativa sull'alimentazione a Tamins con il 60,1 per cento. Tamins approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Tamins_COA.svg/250px-CHE_Tamins_COA.svg.png"
3734,52.3,52.3,47.7,"Trin (GR)","La popolazione di Trin approva l'Iniziativa sull'alimentazione con il 52,3 per cento. Trin approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_Trin_COA.svg/250px-CHE_Trin_COA.svg.png"
3746,68.7,68.7,31.3,"Zernez (GR)","Sì all'Iniziativa sull'alimentazione a Zernez con il 68,7 per cento. Zernez approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/CHE_Zernez_COA.svg/250px-CHE_Zernez_COA.svg.png"
3752,27.7,27.7,72.3,"Samnaun (GR)","Con il 72,3 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Samnaun. Divergenza: Samnaun dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/CHE_Samnaun_COA.svg/250px-CHE_Samnaun_COA.svg.png"
3762,1,1,99,"Scuol (GR)","Con il 99 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Scuol. Divergenza: Scuol dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/10/CHE_Scuol_COA.svg/250px-CHE_Scuol_COA.svg.png"
3764,45.8,45.8,54.2,"Valsot (GR)","A Valsot, l'Iniziativa sull'alimentazione è stata respinta con il 54,2 per cento. Divergenza: Valsot dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Valsot_COA.svg/250px-CHE_Valsot_COA.svg.png"
3781,79.2,79.2,20.8,"Bever (GR)","A Bever l'Iniziativa sull'alimentazione è stata approvata con il 79,2 per cento. Bever approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/CHE_Bever_COA.svg/250px-CHE_Bever_COA.svg.png"
3782,49,49,51,"Celerina/Schlarigna (GR)","A Celerina/Schlarigna l'Iniziativa sull'alimentazione non ottiene la maggioranza: 51 per cento di no. Divergenza: Celerina/Schlarigna dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/CHE_Celerina-Schlarigna_COA.svg/250px-CHE_Celerina-Schlarigna_COA.svg.png"
3783,54.1,54.1,45.9,"Madulain (GR)","Sì all'Iniziativa sull'alimentazione a Madulain con il 54,1 per cento. Madulain approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/CHE_Madulain_COA.svg/250px-CHE_Madulain_COA.svg.png"
3784,73.7,73.7,26.3,"Pontresina (GR)","A Pontresina, l'Iniziativa sull'alimentazione è stata approvata con il 73,7 per cento. Pontresina approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3f/CHE_Pontresina_COA.svg/250px-CHE_Pontresina_COA.svg.png"
3785,32.6,32.6,67.4,"La Punt-Chamues-ch (GR)","A La Punt-Chamues-ch, l'Iniziativa sull'alimentazione è stata respinta con il 67,4 per cento. Divergenza: La Punt-Chamues-ch dice no all'Iniziativa sull'alimentazione, il cantone Grigioni dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_La_Punt_Chamues-ch_COA.svg/250px-CHE_La_Punt_Chamues-ch_COA.svg.png"
3786,63.4,63.4,36.6,"Samedan (GR)","Sì all'Iniziativa sull'alimentazione a Samedan con il 63,4 per cento. Samedan approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Samedan_COA.svg/250px-CHE_Samedan_COA.svg.png"
3787,71.6,71.6,28.4,"St. Moritz (GR)","Sì all'Iniziativa sull'alimentazione a St. Moritz: 71,6 per cento. St. Moritz approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/CHE_St_Moritz_COA.svg/250px-CHE_St_Moritz_COA.svg.png"
3788,51.9,51.9,48.1,"S-chanf (GR)","Sì all'Iniziativa sull'alimentazione a S-chanf con il 51,9 per cento. S-chanf approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/CHE_S-chanf_COA.svg/250px-CHE_S-chanf_COA.svg.png"
3789,87.2,87.2,12.8,"Sils im Engadin/Segl (GR)","A Sils im Engadin/Segl, l'Iniziativa sull'alimentazione è approvata con il 87,2 per cento. Sils im Engadin/Segl approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_Sils_im_Engadin_Segl_COA.svg/960px-CHE_Sils_im_Engadin_Segl_COA.svg.png"
3790,92.6,92.6,7.4,"Silvaplana (GR)","Sì all'Iniziativa sull'alimentazione a Silvaplana con il 92,6 per cento. Silvaplana approva l'Iniziativa sull'alimentazione, così come il cantone Grigioni.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/CHE_Silvaplana_COA.svg/250px-CHE_Silvaplana_COA.svg.png"
