"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
249,70.7,70.7,29.3,"Unterengstringen ZH","Unterengstringen hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 70,7 Prozent. Unterengstringen sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/CHE_Unterengstringen_COA.svg/250px-CHE_Unterengstringen_COA.svg.png"
250,83.3,83.3,16.7,"Urdorf ZH","Ja zur Neutralitätsinitiative in Urdorf: 83,3 Prozent. Urdorf sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/CHE_Urdorf_COA.svg/250px-CHE_Urdorf_COA.svg.png"
251,73.3,73.3,26.7,"Weiningen ZH","Mit 73,3 Prozent befürworten die Stimmberechtigten von Weiningen ZH die Neutralitätsinitiative. Weiningen ZH sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/77/CHE_Weiningen_COA.svg/250px-CHE_Weiningen_COA.svg.png"
261,97.6,97.6,2.4,"Zürich ZH","In Zürich ist die Neutralitätsinitiative mit 97,6 Prozent der Stimmen angenommen worden. Zürich sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/CHE_Z%C3%BCrich_COA.svg/250px-CHE_Z%C3%BCrich_COA.svg.png"
291,53.3,53.3,46.7,"Andelfingen ZH","Andelfingen hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 53,3 Prozent. Andelfingen sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/CHE_Andelfingen_COA.svg/250px-CHE_Andelfingen_COA.svg.png"
292,17.6,17.6,82.4,"Stammheim ZH","In Stammheim ist die Neutralitätsinitiative mit 82,4 Prozent der Stimmen gescheitert. Sowohl Stammheim als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Stammheim_COA.svg/250px-CHE_Stammheim_COA.svg.png"
293,74.2,74.2,25.8,"Wädenswil ZH","Die Neutralitätsinitiative erreicht in Wädenswil 74,2 Prozent Ja-Stimmen. Wädenswil sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_W%C3%A4denswil_COA.svg/250px-CHE_W%C3%A4denswil_COA.svg.png"
294,73.4,73.4,26.6,"Elgg ZH","In Elgg wird die Neutralitätsinitiative mit 73,4 Prozent angenommen. Elgg sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/CHE_Elgg_COA.svg/250px-CHE_Elgg_COA.svg.png"
295,49.5,49.5,50.5,"Horgen ZH","Mit 50,5 Prozent wird die Neutralitätsinitiative in Horgen verworfen. Sowohl Horgen als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1a/CHE_Horgen_COA.svg/250px-CHE_Horgen_COA.svg.png"
296,46.7,46.7,53.3,"Illnau-Effretikon ZH","Nein zur Neutralitätsinitiative in Illnau-Effretikon: 53,3 Prozent. Sowohl Illnau-Effretikon als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/7/7e/Wappen-Illnau-Effretikon.jpg"
297,52.6,52.6,47.4,"Bauma ZH","Ja zur Neutralitätsinitiative in Bauma: 52,6 Prozent. Bauma sagt Ja zur Neutralitätsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_Bauma_COA.svg/250px-CHE_Bauma_COA.svg.png"
298,42.4,42.4,57.6,"Wiesendangen ZH","Nein zur Neutralitätsinitiative in Wiesendangen: 57,6 Prozent. Sowohl Wiesendangen als auch der Kanton Zürich verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/CHE_Wiesendangen_COA.svg/250px-CHE_Wiesendangen_COA.svg.png"
