"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
249,85.2,85.2,14.8,"Unterengstringen ZH","Die Ernährungsinitiative ist in Unterengstringen mit 85,2 Prozent der Stimmen angenommen worden. Unterengstringen sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/CHE_Unterengstringen_COA.svg/250px-CHE_Unterengstringen_COA.svg.png"
250,40,40,60,"Urdorf ZH","In Urdorf wird die Ernährungsinitiative mit 60 Prozent abgelehnt. Sowohl Urdorf als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/CHE_Urdorf_COA.svg/250px-CHE_Urdorf_COA.svg.png"
251,48.6,48.6,51.4,"Weiningen ZH","In Weiningen ZH hat die Ernährungsinitiative keine Mehrheit gefunden: 51,4 Prozent lehnen die Vorlage ab. Sowohl Weiningen ZH als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/77/CHE_Weiningen_COA.svg/250px-CHE_Weiningen_COA.svg.png"
261,46.4,46.4,53.6,"Zürich ZH","In Zürich hat die Ernährungsinitiative keine Mehrheit gefunden: 53,6 Prozent lehnen die Vorlage ab. Sowohl Zürich als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/CHE_Z%C3%BCrich_COA.svg/250px-CHE_Z%C3%BCrich_COA.svg.png"
291,65.2,65.2,34.8,"Andelfingen ZH","Die Ernährungsinitiative ist in Andelfingen mit 65,2 Prozent der Stimmen angenommen worden. Andelfingen sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/CHE_Andelfingen_COA.svg/250px-CHE_Andelfingen_COA.svg.png"
292,32,32,68,"Stammheim ZH","In Stammheim wird die Ernährungsinitiative mit 68 Prozent abgelehnt. Sowohl Stammheim als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Stammheim_COA.svg/250px-CHE_Stammheim_COA.svg.png"
293,73.9,73.9,26.1,"Wädenswil ZH","73,9 Prozent der Stimmbürgerinnen und Stimmbürger in Wädenswil sagen Ja zur Ernährungsinitiative. Wädenswil sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_W%C3%A4denswil_COA.svg/250px-CHE_W%C3%A4denswil_COA.svg.png"
294,41,41,59,"Elgg ZH","In Elgg hat die Ernährungsinitiative keine Mehrheit gefunden: 59 Prozent lehnen die Vorlage ab. Sowohl Elgg als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/CHE_Elgg_COA.svg/250px-CHE_Elgg_COA.svg.png"
295,68.6,68.6,31.4,"Horgen ZH","In Horgen wird die Ernährungsinitiative mit 68,6 Prozent angenommen. Horgen sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1a/CHE_Horgen_COA.svg/250px-CHE_Horgen_COA.svg.png"
296,96,96,4,"Illnau-Effretikon ZH","96 Prozent der Stimmbürgerinnen und Stimmbürger in Illnau-Effretikon sagen Ja zur Ernährungsinitiative. Illnau-Effretikon sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/7/7e/Wappen-Illnau-Effretikon.jpg"
297,90.3,90.3,9.7,"Bauma ZH","Die Ernährungsinitiative ist in Bauma mit 90,3 Prozent der Stimmen angenommen worden. Bauma sagt Ja zur Ernährungsinitiative, im Kanton Zürich überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_Bauma_COA.svg/250px-CHE_Bauma_COA.svg.png"
298,47.6,47.6,52.4,"Wiesendangen ZH","In Wiesendangen findet die Ernährungsinitiative mit 52,4 Prozent keine Mehrheit. Sowohl Wiesendangen als auch der Kanton Zürich verwerfen die Ernährungsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/CHE_Wiesendangen_COA.svg/250px-CHE_Wiesendangen_COA.svg.png"
