"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr","link_wappen"
608,5.6,5.6,94.4,"Grosshöchstetten (BE)","Les habitants de Grosshöchstetten s'opposent à l'initiative ""pour une alimentation sûre"" par 94,4 pour cent des voix. Grosshöchstetten a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/CHE_Grossh%C3%B6chstetten_COA.svg/500px-CHE_Grossh%C3%B6chstetten_COA.svg.png"
609,12.9,12.9,87.1,"Häutligen (BE)","Les habitants de Häutligen s'opposent à l'initiative ""pour une alimentation sûre"" par 87,1 pour cent des voix. Häutligen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fe/CHE_H%C3%A4utligen_COA.svg/500px-CHE_H%C3%A4utligen_COA.svg.png"
610,64,64,36,"Herbligen (BE)","A Herbligen, les habitants disent oui à 64 pour cent à l'initiative ""pour une alimentation sûre"". Herbligen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6e/CHE_Herbligen_COA.svg/500px-CHE_Herbligen_COA.svg.png"
611,33.2,33.2,66.8,"Kiesen (BE)","A Kiesen, les citoyens rejettent à 66,8 pour cent l'initiative ""pour une alimentation sûre"". Kiesen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Kiesen_COA.svg/960px-CHE_Kiesen_COA.svg.png"
612,17.8,17.8,82.2,"Konolfingen (BE)","La population de Konolfingen rejette à 82,2 pour cent des voix l'initiative ""pour une alimentation sûre"". Konolfingen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/CHE_Konolfingen_COA.svg/960px-CHE_Konolfingen_COA.svg.png"
613,54.8,54.8,45.2,"Landiswil (BE)","Les habitants de Landiswil acceptent à 54,8 pour cent l'initiative ""pour une alimentation sûre"". Landiswil a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/CHE_Landiswil_COA.svg/500px-CHE_Landiswil_COA.svg.png"
614,48,48,52,"Linden (BE)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Linden. Les citoyens de la commune ont refusé le texte à 52 pour cent. Linden a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Linden_COA.svg/500px-CHE_Linden_COA.svg.png"
615,29.8,29.8,70.2,"Mirchel (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Mirchel. Ils ont refusé le texte à 70,2 pour cent. Mirchel a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Mirchel_COA.svg/500px-CHE_Mirchel_COA.svg.png"
616,18.7,18.7,81.3,"Münsingen (BE)","Les habitants de Münsingen s'opposent à l'initiative ""pour une alimentation sûre"" par 81,3 pour cent des voix. Münsingen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/CHE_M%C3%BCnsingen_COA.svg/500px-CHE_M%C3%BCnsingen_COA.svg.png"
617,32.6,32.6,67.4,"Niederhünigen (BE)","L'initiative ""pour une alimentation sûre"" est refusée à 67,4 pour cent à Niederhünigen. Niederhünigen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/CHE_Niederh%C3%BCnigen_COA.svg/500px-CHE_Niederh%C3%BCnigen_COA.svg.png"
619,14.5,14.5,85.5,"Oberdiessbach (BE)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Oberdiessbach. Les citoyens de la commune ont refusé le texte à 85,5 pour cent. Oberdiessbach a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/CHE_Oberdiessbach_COA.svg/500px-CHE_Oberdiessbach_COA.svg.png"
620,76,76,24,"Oberthal (BE)","La population d'Oberthal approuve à 76 pour cent l'initiative ""pour une alimentation sûre"". Oberthal a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/CHE_Oberthal_COA.svg/500px-CHE_Oberthal_COA.svg.png"
622,56.6,56.6,43.4,"Oppligen (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Oppligen par 56,6 pour cent des votants. Oppligen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Oppligen_COA.svg/500px-CHE_Oppligen_COA.svg.png"
623,31,31,69,"Rubigen (BE)","C'est non à l'initiative ""pour une alimentation sûre"" à Rubigen. Les habitants ont refusé le texte à 69 pour cent. Rubigen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/CHE_Rubigen_COA.svg/500px-CHE_Rubigen_COA.svg.png"
626,89.7,89.7,10.3,"Walkringen (BE)","A Walkringen, les habitants disent oui à 89,7 pour cent à l'initiative ""pour une alimentation sûre"". Walkringen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/CHE_Walkringen_COA.svg/960px-CHE_Walkringen_COA.svg.png"
627,30.3,30.3,69.7,"Worb (BE)","L'initiative ""pour une alimentation sûre"" est refusée à 69,7 pour cent à Worb. Worb a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/CHE_Worb_COA.svg/960px-CHE_Worb_COA.svg.png"
628,58.4,58.4,41.6,"Zäziwil (BE)","Zäziwil dit oui à 58,4 pour cent à l'initiative ""pour une alimentation sûre"". Zäziwil a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1a/CHE_Z%C3%A4ziwil_COA.svg/960px-CHE_Z%C3%A4ziwil_COA.svg.png"
630,63.2,63.2,36.8,"Allmendingen (BE)","Allmendingen dit oui à 63,2 pour cent à l'initiative ""pour une alimentation sûre"". Allmendingen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/CHE_Allmendingen_bei_Bern_COA.svg/500px-CHE_Allmendingen_bei_Bern_COA.svg.png"
632,55.6,55.6,44.4,"Wichtrach (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 55,6 pour cent de oui à Wichtrach. Wichtrach a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/71/CHE_Wichtrach_COA.svg/500px-CHE_Wichtrach_COA.svg.png"
662,47.6,47.6,52.4,"Ferenbalm (BE)","La population de Ferenbalm rejette à 52,4 pour cent des voix l'initiative ""pour une alimentation sûre"". Ferenbalm a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/CHE_Ferenbalm_COA.svg/500px-CHE_Ferenbalm_COA.svg.png"
663,1.8,1.8,98.2,"Frauenkappelen (BE)","Les habitants de Frauenkappelen s'opposent à l'initiative ""pour une alimentation sûre"" par 98,2 pour cent des voix. Frauenkappelen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/CHE_Frauenkappelen_COA.svg/500px-CHE_Frauenkappelen_COA.svg.png"
665,89,89,11,"Gurbrü (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Gurbrü par 89 pour cent des votants. Gurbrü a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/CHE_Gurbr%C3%BC_BE_COA.svg/500px-CHE_Gurbr%C3%BC_BE_COA.svg.png"
666,22.7,22.7,77.3,"Kriechenwil (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Kriechenwil. Ils ont refusé le texte à 77,3 pour cent. Kriechenwil a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Kriechenwil_COA.svg/960px-CHE_Kriechenwil_COA.svg.png"
667,52.4,52.4,47.6,"Laupen (BE)","Les habitants de Laupen acceptent à 52,4 pour cent l'initiative ""pour une alimentation sûre"". Laupen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/46/CHE_Laupen_BE_COA.svg/500px-CHE_Laupen_BE_COA.svg.png"
668,45.7,45.7,54.3,"Mühleberg (BE)","A Mühleberg, les citoyens rejettent à 54,3 pour cent l'initiative ""pour une alimentation sûre"". Mühleberg a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/CHE_M%C3%BChleberg_COA.svg/500px-CHE_M%C3%BChleberg_COA.svg.png"
669,58.4,58.4,41.6,"Villars-les-Moines (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Villars-les-Moines par 58,4 pour cent des votants. Villars-les-Moines a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b5/CHE_M%C3%BCnchenwiler_COA.svg/500px-CHE_M%C3%BCnchenwiler_COA.svg.png"
670,24.7,24.7,75.3,"Neuenegg (BE)","L'initiative ""pour une alimentation sûre"" est refusée à 75,3 pour cent à Neuenegg. Neuenegg a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/CHE_Neuenegg_COA.svg/500px-CHE_Neuenegg_COA.svg.png"
671,53.2,53.2,46.8,"Wileroltigen (BE)","La population de Wileroltigen approuve à 53,2 pour cent l'initiative ""pour une alimentation sûre"". Wileroltigen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Wileroltigen_COA.svg/500px-CHE_Wileroltigen_COA.svg.png"
681,91.3,91.3,8.7,"Belprahon (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Belprahon par 91,3 pour cent des votants. Belprahon a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/df/CHE_Belprahon_COA.svg/500px-CHE_Belprahon_COA.svg.png"
683,35.1,35.1,64.9,"Champoz (BE)","C'est non à l'initiative ""pour une alimentation sûre"" à Champoz. Les habitants ont refusé le texte à 64,9 pour cent. Champoz a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/89/CHE_Champoz_COA.svg/500px-CHE_Champoz_COA.svg.png"
687,24.8,24.8,75.2,"Corcelles (BE)","La population de Corcelles (BE) rejette à 75,2 pour cent des voix l'initiative ""pour une alimentation sûre"". Corcelles (BE) a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f4/CHE_Corcelles_COA.svg/500px-CHE_Corcelles_COA.svg.png"
690,63.1,63.1,36.9,"Court (BE)","La population de Court approuve à 63,1 pour cent l'initiative ""pour une alimentation sûre"". Court a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2e/CHE_Court_COA.svg/500px-CHE_Court_COA.svg.png"
691,26.9,26.9,73.1,"Crémines (BE)","L'initiative ""pour une alimentation sûre"" est refusée à 73,1 pour cent à Crémines. Crémines a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/43/CHE_Cr%C3%A9mines_COA.svg/500px-CHE_Cr%C3%A9mines_COA.svg.png"
692,69.4,69.4,30.6,"Eschert (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Eschert par 69,4 pour cent des votants. Eschert a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/CHE_Eschert_COA.svg/500px-CHE_Eschert_COA.svg.png"
694,90.7,90.7,9.3,"Grandval (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Grandval par 90,7 pour cent des votants. Grandval a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/CHE_Grandval_COA.svg/500px-CHE_Grandval_COA.svg.png"
696,13.2,13.2,86.8,"Loveresse (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Loveresse. Ils ont refusé le texte à 86,8 pour cent. Loveresse a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/20/CHE_Loveresse_COA.svg/500px-CHE_Loveresse_COA.svg.png"
701,29.6,29.6,70.4,"Perrefitte (BE)","La population de Perrefitte rejette à 70,4 pour cent des voix l'initiative ""pour une alimentation sûre"". Perrefitte a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/CHE_Perrefitte_COA.svg/500px-CHE_Perrefitte_COA.svg.png"
703,84.3,84.3,15.7,"Reconvilier (BE)","A Reconvilier, les habitants disent oui à 84,3 pour cent à l'initiative ""pour une alimentation sûre"". Reconvilier a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/CHE_Reconvilier_COA.svg/500px-CHE_Reconvilier_COA.svg.png"
704,7.5,7.5,92.5,"Roches (BE)","La population de Roches (BE) rejette à 92,5 pour cent des voix l'initiative ""pour une alimentation sûre"". Roches (BE) a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Roches_COA.svg/500px-CHE_Roches_COA.svg.png"
706,72.7,72.7,27.3,"Saicourt (BE)","A Saicourt, les habitants disent oui à 72,7 pour cent à l'initiative ""pour une alimentation sûre"". Saicourt a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/CHE_Saicourt_COA.svg/500px-CHE_Saicourt_COA.svg.png"
707,37.7,37.7,62.3,"Saules (BE)","C'est non à l'initiative ""pour une alimentation sûre"" à Saules (BE). Les habitants ont refusé le texte à 62,3 pour cent. Saules (BE) a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/CHE_Saules_COA.svg/500px-CHE_Saules_COA.svg.png"
708,47,47,53,"La Scheulte (BE)","La population de La Scheulte rejette à 53 pour cent des voix l'initiative ""pour une alimentation sûre"". La Scheulte a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Schelten_COA.svg/500px-CHE_Schelten_COA.svg.png"
709,69,69,31,"Seehof (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Seehof par 69 pour cent des votants. Seehof a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Seehof_COA.svg/500px-CHE_Seehof_COA.svg.png"
711,66.7,66.7,33.3,"Sorvilier (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 66,7 pour cent de oui à Sorvilier. Sorvilier a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Sorvilier_COA.svg/500px-CHE_Sorvilier_COA.svg.png"
713,0.7,0.7,99.3,"Tavannes (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Tavannes. Ils ont refusé le texte à 99,3 pour cent. L'initiative a récolté le plus grand pourcentage de non du canton dans cette commune.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Tavannes_COA.svg/500px-CHE_Tavannes_COA.svg.png"
715,52.4,52.4,47.6,"Rebévelier (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Rebévelier par 52,4 pour cent des votants. Rebévelier a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/CHE_Reb%C3%A9velier_COA.svg/500px-CHE_Reb%C3%A9velier_COA.svg.png"
716,30.1,30.1,69.9,"Petit-Val (BE)","C'est non à l'initiative ""pour une alimentation sûre"" à Petit-Val. Les habitants ont refusé le texte à 69,9 pour cent. Petit-Val a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Petit-Val_COA.svg/500px-CHE_Petit-Val_COA.svg.png"
717,55.7,55.7,44.3,"Valbirse (BE)","A Valbirse, les habitants disent oui à 55,7 pour cent à l'initiative ""pour une alimentation sûre"". Valbirse a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_Valbirse_COA.svg/960px-CHE_Valbirse_COA.svg.png"
723,56.9,56.9,43.1,"La Neuveville (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 56,9 pour cent de oui à La Neuveville. La Neuveville a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/CHE_La_Neuveville_COA.svg/960px-CHE_La_Neuveville_COA.svg.png"
724,23.3,23.3,76.7,"Nods (BE)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Nods. Les citoyens de la commune ont refusé le texte à 76,7 pour cent. Nods a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/CHE_Nods_COA.svg/500px-CHE_Nods_COA.svg.png"
726,44.2,44.2,55.8,"Plateau de Diesse (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Plateau de Diesse. Ils ont refusé le texte à 55,8 pour cent. Plateau de Diesse a dit non à l'initiative, tout comme le canton.","https://upload.wikimedia.org/wikipedia/de/0/02/GW-BE-Plateau-de-Diesse.png"
731,48.8,48.8,51.2,"Aegerten (BE)","Les habitants d'Aegerten s'opposent à l'initiative ""pour une alimentation sûre"" par 51,2 pour cent des voix. Aegerten a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Aegerten_COA.svg/960px-CHE_Aegerten_COA.svg.png"
732,13.2,13.2,86.8,"Bellmund (BE)","L'initiative ""pour une alimentation sûre"" est refusée à 86,8 pour cent à Bellmund. Bellmund a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Bellmund_COA.svg/960px-CHE_Bellmund_COA.svg.png"
733,43.3,43.3,56.7,"Brügg (BE)","A Brügg, les citoyens rejettent à 56,7 pour cent l'initiative ""pour une alimentation sûre"". Brügg a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/CHE_Br%C3%BCgg_COA.svg/500px-CHE_Br%C3%BCgg_COA.svg.png"
734,75.5,75.5,24.5,"Bühl (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 75,5 pour cent de oui à Bühl. Bühl a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/CHE_B%C3%BChl_COA.svg/500px-CHE_B%C3%BChl_COA.svg.png"
735,34.7,34.7,65.3,"Epsach (BE)","L'initiative ""pour une alimentation sûre"" est refusée à 65,3 pour cent à Epsach. Epsach a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/CHE_Epsach_COA.svg/500px-CHE_Epsach_COA.svg.png"
736,69.2,69.2,30.8,"Hagneck (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 69,2 pour cent de oui à Hagneck. Hagneck a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/CHE_Hagneck_COA.svg/500px-CHE_Hagneck_COA.svg.png"
737,37.9,37.9,62.1,"Hermrigen (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Hermrigen. Ils ont refusé le texte à 62,1 pour cent. Hermrigen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Hermrigen_COA.svg/500px-CHE_Hermrigen_COA.svg.png"
738,90.5,90.5,9.5,"Jens (BE)","L'initiative ""pour une alimentation sûre"" passe la rampe avec 90,5 pour cent de oui à Jens. Jens a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/53/CHE_Jens_COA.svg/500px-CHE_Jens_COA.svg.png"
739,90.2,90.2,9.8,"Ipsach (BE)","La population d'Ipsach approuve à 90,2 pour cent l'initiative ""pour une alimentation sûre"". Ipsach a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/CHE_Ipsach_COA.svg/960px-CHE_Ipsach_COA.svg.png"
740,69.3,69.3,30.7,"Gléresse (BE)","Les habitants de Gléresse acceptent à 69,3 pour cent l'initiative ""pour une alimentation sûre"". Gléresse a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Ligerz_COA.svg/500px-CHE_Ligerz_COA.svg.png"
741,60.3,60.3,39.7,"Merzligen (BE)","Les habitants de Merzligen soutiennent à 60,3 pour cent l'initiative ""pour une alimentation sûre"". Merzligen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/CHE_Merzligen_COA.svg/500px-CHE_Merzligen_COA.svg.png"
742,22.6,22.6,77.4,"Mörigen (BE)","La population de Mörigen rejette à 77,4 pour cent des voix l'initiative ""pour une alimentation sûre"". Mörigen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b5/CHE_M%C3%B6rigen_COA.svg/500px-CHE_M%C3%B6rigen_COA.svg.png"
743,9.1,9.1,90.9,"Nidau (BE)","L'initiative ""pour une alimentation sûre"" n'a pas convaincu à Nidau. Les citoyens de la commune ont refusé le texte à 90,9 pour cent. Nidau a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Nidau_COA.svg/960px-CHE_Nidau_COA.svg.png"
744,8.3,8.3,91.7,"Orpund (BE)","L'initiative ""pour une alimentation sûre"" est refusée à 91,7 pour cent à Orpund. Orpund a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/76/CHE_Orpund_COA.svg/500px-CHE_Orpund_COA.svg.png"
745,59,59,41,"Port (BE)","A Port, les habitants disent oui à 59 pour cent à l'initiative ""pour une alimentation sûre"". Port a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/CHE_Port_BE_COA.svg/500px-CHE_Port_BE_COA.svg.png"
746,43.5,43.5,56.5,"Safnern (BE)","La population de Safnern rejette à 56,5 pour cent des voix l'initiative ""pour une alimentation sûre"". Safnern a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Safnern_COA.svg/500px-CHE_Safnern_COA.svg.png"
747,20.8,20.8,79.2,"Scheuren (BE)","Les habitants de Scheuren s'opposent à l'initiative ""pour une alimentation sûre"" par 79,2 pour cent des voix. Scheuren a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/CHE_Scheuren_COA.svg/500px-CHE_Scheuren_COA.svg.png"
748,31.1,31.1,68.9,"Schwadernau (BE)","L'initiative ""pour une alimentation sûre"" est refusée à 68,9 pour cent à Schwadernau. Schwadernau a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/CHE_Schwadernau_COA.svg/500px-CHE_Schwadernau_COA.svg.png"
749,98.2,98.2,1.8,"Studen (BE)","Les habitants de Studen (BE) soutiennent à 98,2 pour cent l'initiative ""pour une alimentation sûre"". Studen (BE) a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c8/CHE_Studen_COA.svg/500px-CHE_Studen_COA.svg.png"
750,66.7,66.7,33.3,"Sutz-Lattrigen (BE)","Les habitants de Sutz-Lattrigen acceptent à 66,7 pour cent l'initiative ""pour une alimentation sûre"". Sutz-Lattrigen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4e/CHE_Sutz-Lattrigen_COA.svg/500px-CHE_Sutz-Lattrigen_COA.svg.png"
751,23.6,23.6,76.4,"Täuffelen (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Täuffelen. Ils ont refusé le texte à 76,4 pour cent. Täuffelen a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/19/CHE_T%C3%A4uffelen_COA.svg/500px-CHE_T%C3%A4uffelen_COA.svg.png"
754,54.8,54.8,45.2,"Walperswil (BE)","L'initiative ""pour une alimentation sûre"" est approuvée à Walperswil par 54,8 pour cent des votants. Walperswil a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c3/CHE_Walperswil_COA.svg/960px-CHE_Walperswil_COA.svg.png"
755,74.2,74.2,25.8,"Worben (BE)","Les habitants de Worben soutiennent à 74,2 pour cent l'initiative ""pour une alimentation sûre"". Worben a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/CHE_Worben_COA.svg/500px-CHE_Worben_COA.svg.png"
756,52.5,52.5,47.5,"Douanne-Daucher (BE)","Douanne-Daucher dit oui à 52,5 pour cent à l'initiative ""pour une alimentation sûre"". Douanne-Daucher a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/CHE_Twann-T%C3%BCscherz_COA.svg/500px-CHE_Twann-T%C3%BCscherz_COA.svg.png"
761,27.6,27.6,72.4,"Därstetten (BE)","L'initiative ""pour une alimentation sûre"" n'a pas trouvé grâce aux yeux des citoyens de Därstetten. Ils ont refusé le texte à 72,4 pour cent. Därstetten a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2e/CHE_D%C3%A4rstetten_COA.svg/960px-CHE_D%C3%A4rstetten_COA.svg.png"
762,57.1,57.1,42.9,"Diemtigen (BE)","Les habitants de Diemtigen acceptent à 57,1 pour cent l'initiative ""pour une alimentation sûre"". Diemtigen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/CHE_Diemtigen_COA.svg/500px-CHE_Diemtigen_COA.svg.png"
763,70.9,70.9,29.1,"Erlenbach im Simmental (BE)","Les habitants d'Erlenbach im Simmental acceptent à 70,9 pour cent l'initiative ""pour une alimentation sûre"". Erlenbach im Simmental a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/CHE_Erlenbach_im_Simmental_COA.svg/500px-CHE_Erlenbach_im_Simmental_COA.svg.png"
766,29.6,29.6,70.4,"Oberwil im Simmental (BE)","L'initiative ""pour une alimentation sûre"" est refusée à 70,4 pour cent à Oberwil im Simmental. Oberwil im Simmental a dit non à l'initiative, tout comme le canton.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/CHE_Oberwil_im_Simmental_COA.svg/500px-CHE_Oberwil_im_Simmental_COA.svg.png"
767,60.5,60.5,39.5,"Reutigen (BE)","Les habitants de Reutigen soutiennent à 60,5 pour cent l'initiative ""pour une alimentation sûre"". Reutigen a dit oui à l'initiative, mais le canton a voté non.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Reutigen_COA.svg/960px-CHE_Reutigen_COA.svg.png"
