"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
5648,41.4,41.4,58.6,"Saint-Sulpice VD","In Saint-Sulpice VD ist die Steuersenkung von 12 Prozent mit 58,6 Prozent der Stimmen gescheitert. Abweichung: Saint-Sulpice VD verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/57/CHE_Saint-Sulpice_VD_COA.svg/500px-CHE_Saint-Sulpice_VD_COA.svg.png"
5649,70.1,70.1,29.9,"Tolochenaz VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Tolochenaz mit 70,1 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Tolochenaz der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/CHE_Tolochenaz_COA.svg/500px-CHE_Tolochenaz_COA.svg.png"
5650,69.7,69.7,30.3,"Vaux-sur-Morges VD","Die Steuersenkung von 12 Prozent erreicht in Vaux-sur-Morges 69,7 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Vaux-sur-Morges der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_Vaux-sur-Morges_COA.svg/500px-CHE_Vaux-sur-Morges_COA.svg.png"
5651,6.9,6.9,93.1,"Villars-Sainte-Croix VD","In Villars-Sainte-Croix ist die Steuersenkung von 12 Prozent mit 93,1 Prozent der Stimmen gescheitert. Abweichung: Villars-Sainte-Croix verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/CHE_Villars-Sainte-Croix_COA.svg/500px-CHE_Villars-Sainte-Croix_COA.svg.png"
5652,59.6,59.6,40.4,"Villars-sous-Yens VD","Die Steuersenkung von 12 Prozent erreicht in Villars-sous-Yens 59,6 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Villars-sous-Yens der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/CHE_Villars-sous-Yens_COA.svg/500px-CHE_Villars-sous-Yens_COA.svg.png"
5653,50.9,50.9,49.1,"Vufflens-le-Château VD","Ja zur Steuersenkung von 12 Prozent in Vufflens-le-Château: 50,9 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Vufflens-le-Château der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/CHE_Vufflens-le-Ch%C3%A2teau_COA.svg/500px-CHE_Vufflens-le-Ch%C3%A2teau_COA.svg.png"
5654,50.6,50.6,49.4,"Vullierens VD","Die Steuersenkung von 12 Prozent erreicht in Vullierens 50,6 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Vullierens der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/CHE_Vullierens_COA.svg/500px-CHE_Vullierens_COA.svg.png"
5655,51,51,49,"Yens VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Yens mit 51 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Yens der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/CHE_Yens_COA.svg/500px-CHE_Yens_COA.svg.png"
5656,91,91,9,"Hautemorges VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Hautemorges mit 91 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Hautemorges der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/CHE_Hautemorges_COA.svg/500px-CHE_Hautemorges_COA.svg.png"
5661,0.5,0.5,99.5,"Boulens VD","In Boulens ist die Steuersenkung von 12 Prozent mit 99,5 Prozent der Stimmen gescheitert. Boulens verzeichnet im Kanton Waadt den höchsten Nein-Anteil zur Steuersenkung von 12 Prozent.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/CHE_Boulens_COA.svg/500px-CHE_Boulens_COA.svg.png"
5663,20.3,20.3,79.7,"Bussy-sur-Moudon VD","Nein zur Steuersenkung von 12 Prozent in Bussy-sur-Moudon: 79,7 Prozent. Abweichung: Bussy-sur-Moudon verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_Bussy-sur-Moudon_COA.svg/500px-CHE_Bussy-sur-Moudon_COA.svg.png"
5665,99.4,99.4,0.6,"Chavannes-sur-Moudon VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Chavannes-sur-Moudon mit 99,4 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Chavannes-sur-Moudon der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_Chavannes-sur-Moudon_COA.svg/500px-CHE_Chavannes-sur-Moudon_COA.svg.png"
5669,50.3,50.3,49.7,"Curtilles VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Curtilles mit 50,3 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Curtilles der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/CHE_Curtilles_COA.svg/500px-CHE_Curtilles_COA.svg.png"
5671,39.5,39.5,60.5,"Dompierre VD","In Dompierre VD hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 60,5 Prozent lehnen die Vorlage ab. Abweichung: Dompierre VD verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Dompierre_VD_COA.svg/500px-CHE_Dompierre_VD_COA.svg.png"
5673,37.4,37.4,62.6,"Hermenches VD","In Hermenches ist die Steuersenkung von 12 Prozent mit 62,6 Prozent der Stimmen gescheitert. Abweichung: Hermenches verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/CHE_Hermenches_COA.svg/500px-CHE_Hermenches_COA.svg.png"
5674,98.5,98.5,1.5,"Lovatens VD","Die Steuersenkung von 12 Prozent erreicht in Lovatens 98,5 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Lovatens der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1e/CHE_Lovatens_COA.svg/500px-CHE_Lovatens_COA.svg.png"
5675,52.3,52.3,47.7,"Lucens VD","Ja zur Steuersenkung von 12 Prozent in Lucens: 52,3 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Lucens der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/CHE_Lucens_COA.svg/500px-CHE_Lucens_COA.svg.png"
5678,5,5,95,"Moudon VD","In Moudon hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 95 Prozent lehnen die Vorlage ab. Abweichung: Moudon verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/78/CHE_Moudon_COA.svg/500px-CHE_Moudon_COA.svg.png"
5680,84.8,84.8,15.2,"Ogens VD","Ja zur Steuersenkung von 12 Prozent in Ogens: 84,8 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Ogens der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1e/CHE_Ogens_COA.svg/500px-CHE_Ogens_COA.svg.png"
5683,59.2,59.2,40.8,"Prévonloup VD","Die Steuersenkung von 12 Prozent erreicht in Prévonloup 59,2 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Prévonloup der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/CHE_Pr%C3%A9vonloup_COA.svg/500px-CHE_Pr%C3%A9vonloup_COA.svg.png"
5684,92.5,92.5,7.5,"Rossenges VD","Ja zur Steuersenkung von 12 Prozent in Rossenges: 92,5 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Rossenges der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Rossenges_COA.svg/500px-CHE_Rossenges_COA.svg.png"
5688,48.9,48.9,51.1,"Syens VD","In Syens hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 51,1 Prozent lehnen die Vorlage ab. Abweichung: Syens verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Syens_COA.svg/500px-CHE_Syens_COA.svg.png"
5690,33.3,33.3,66.7,"Villars-le-Comte VD","In Villars-le-Comte hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 66,7 Prozent lehnen die Vorlage ab. Abweichung: Villars-le-Comte verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/CHE_Villars-le-Comte_COA.svg/500px-CHE_Villars-le-Comte_COA.svg.png"
5692,29.9,29.9,70.1,"Vucherens VD","In Vucherens ist die Steuersenkung von 12 Prozent mit 70,1 Prozent der Stimmen gescheitert. Abweichung: Vucherens verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/CHE_Vucherens_COA.svg/500px-CHE_Vucherens_COA.svg.png"
5693,39.5,39.5,60.5,"Montanaire VD","In Montanaire hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 60,5 Prozent lehnen die Vorlage ab. Abweichung: Montanaire verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/CHE_Montanaire_COA.svg/500px-CHE_Montanaire_COA.svg.png"
5701,55.1,55.1,44.9,"Arnex-sur-Nyon VD","Ja zur Steuersenkung von 12 Prozent in Arnex-sur-Nyon: 55,1 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Arnex-sur-Nyon der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/30/CHE_Arnex-sur-Nyon_COA.svg/500px-CHE_Arnex-sur-Nyon_COA.svg.png"
5702,16.5,16.5,83.5,"Arzier-Le Muids VD","In Arzier-Le Muids hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 83,5 Prozent lehnen die Vorlage ab. Abweichung: Arzier-Le Muids verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/82/CHE_Arzier-Le_Muids_COA.svg/500px-CHE_Arzier-Le_Muids_COA.svg.png"
5703,78.6,78.6,21.4,"Bassins VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Bassins mit 78,6 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Bassins der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Bassins_COA.svg/500px-CHE_Bassins_COA.svg.png"
5704,55,55,45,"Begnins VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Begnins mit 55 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Begnins der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Begnins_COA.svg/500px-CHE_Begnins_COA.svg.png"
5705,62.1,62.1,37.9,"Bogis-Bossey VD","Ja zur Steuersenkung von 12 Prozent in Bogis-Bossey: 62,1 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Bogis-Bossey der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Bogis-Bossey_COA.svg/500px-CHE_Bogis-Bossey_COA.svg.png"
5706,41.3,41.3,58.7,"Borex VD","In Borex ist die Steuersenkung von 12 Prozent mit 58,7 Prozent der Stimmen gescheitert. Abweichung: Borex verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/CHE_Borex_COA.svg/500px-CHE_Borex_COA.svg.png"
5707,34.6,34.6,65.4,"Chavannes-de-Bogis VD","Nein zur Steuersenkung von 12 Prozent in Chavannes-de-Bogis: 65,4 Prozent. Abweichung: Chavannes-de-Bogis verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/CHE_Chavannes-de-Bogis_COA.svg/500px-CHE_Chavannes-de-Bogis_COA.svg.png"
5708,95.7,95.7,4.3,"Chavannes-des-Bois VD","Die Steuersenkung von 12 Prozent erreicht in Chavannes-des-Bois 95,7 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Chavannes-des-Bois der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_Chavannes-des-Bois_COA.svg/500px-CHE_Chavannes-des-Bois_COA.svg.png"
5709,65.9,65.9,34.1,"Chéserex VD","Die Steuersenkung von 12 Prozent erreicht in Chéserex 65,9 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Chéserex der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_Ch%C3%A9serex_COA.svg/500px-CHE_Ch%C3%A9serex_COA.svg.png"
5710,24,24,76,"Coinsins VD","In Coinsins hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 76 Prozent lehnen die Vorlage ab. Abweichung: Coinsins verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Coinsins_COA.svg/500px-CHE_Coinsins_COA.svg.png"
5711,50.3,50.3,49.7,"Commugny VD","Ja zur Steuersenkung von 12 Prozent in Commugny: 50,3 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Commugny der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/CHE_Commugny_COA.svg/500px-CHE_Commugny_COA.svg.png"
5712,53.8,53.8,46.2,"Coppet VD","Ja zur Steuersenkung von 12 Prozent in Coppet: 53,8 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Coppet der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/CHE_Coppet_COA.svg/500px-CHE_Coppet_COA.svg.png"
5713,67.7,67.7,32.3,"Crans-près-Céligny VD","Ja zur Steuersenkung von 12 Prozent in Crans-près-Céligny: 67,7 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Crans-près-Céligny der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/CHE_Crans_VD_COA.svg/500px-CHE_Crans_VD_COA.svg.png"
5714,32.8,32.8,67.2,"Crassier VD","Nein zur Steuersenkung von 12 Prozent in Crassier: 67,2 Prozent. Abweichung: Crassier verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/CHE_Crassier_COA.svg/500px-CHE_Crassier_COA.svg.png"
5715,50,50,50,"Duillier VD","Unentschieden in Duillier: Genau 4'900 Stimmberechtigte stimmen für und gegen die Steuersenkung von 12 Prozent.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/87/CHE_Duillier_COA.svg/500px-CHE_Duillier_COA.svg.png"
5716,59.4,59.4,40.6,"Eysins VD","Ja zur Steuersenkung von 12 Prozent in Eysins: 59,4 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Eysins der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Eysins_COA.svg/500px-CHE_Eysins_COA.svg.png"
5717,60.7,60.7,39.3,"Founex VD","Die Steuersenkung von 12 Prozent erreicht in Founex 60,7 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Founex der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/CHE_Founex_COA.svg/500px-CHE_Founex_COA.svg.png"
5718,23.6,23.6,76.4,"Genolier VD","In Genolier ist die Steuersenkung von 12 Prozent mit 76,4 Prozent der Stimmen gescheitert. Abweichung: Genolier verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/CHE_Genolier_COA.svg/500px-CHE_Genolier_COA.svg.png"
5719,30.4,30.4,69.6,"Gingins VD","Nein zur Steuersenkung von 12 Prozent in Gingins: 69,6 Prozent. Abweichung: Gingins verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/CHE_Gingins_COA.svg/500px-CHE_Gingins_COA.svg.png"
5720,47,47,53,"Givrins VD","Nein zur Steuersenkung von 12 Prozent in Givrins: 53 Prozent. Abweichung: Givrins verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/CHE_Givrins_COA.svg/500px-CHE_Givrins_COA.svg.png"
5721,8.1,8.1,91.9,"Gland VD","Nein zur Steuersenkung von 12 Prozent in Gland: 91,9 Prozent. Abweichung: Gland verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Gland_COA.svg/500px-CHE_Gland_COA.svg.png"
5722,86,86,14,"Grens VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Grens mit 86 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Grens der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/CHE_Grens_COA.svg/500px-CHE_Grens_COA.svg.png"
5723,94.6,94.6,5.4,"Mies VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Mies mit 94,6 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Mies der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/CHE_Mies_COA.svg/500px-CHE_Mies_COA.svg.png"
5724,47.1,47.1,52.9,"Nyon VD","In Nyon ist die Steuersenkung von 12 Prozent mit 52,9 Prozent der Stimmen gescheitert. Abweichung: Nyon verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/CHE_Nyon_COA.svg/500px-CHE_Nyon_COA.svg.png"
5725,27.2,27.2,72.8,"Prangins VD","In Prangins hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 72,8 Prozent lehnen die Vorlage ab. Abweichung: Prangins verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/CHE_Prangins_COA.svg/500px-CHE_Prangins_COA.svg.png"
5726,32.2,32.2,67.8,"La Rippe VD","In La Rippe hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 67,8 Prozent lehnen die Vorlage ab. Abweichung: La Rippe verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/CHE_La_Rippe_COA.svg/500px-CHE_La_Rippe_COA.svg.png"
5727,55.4,55.4,44.6,"Saint-Cergue VD","Ja zur Steuersenkung von 12 Prozent in Saint-Cergue: 55,4 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Saint-Cergue der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/CHE_Saint-Cergue_COA.svg/500px-CHE_Saint-Cergue_COA.svg.png"
5728,96,96,4,"Signy-Avenex VD","Die Steuersenkung von 12 Prozent erreicht in Signy-Avenex 96 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Signy-Avenex der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/CHE_Signy-Avenex_COA.svg/500px-CHE_Signy-Avenex_COA.svg.png"
5729,49.9,49.9,50.1,"Tannay VD","In Tannay ist die Steuersenkung von 12 Prozent mit 50,1 Prozent der Stimmen gescheitert. Abweichung: Tannay verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Tannay_COA.svg/500px-CHE_Tannay_COA.svg.png"
5730,41.5,41.5,58.5,"Trélex VD","In Trélex hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 58,5 Prozent lehnen die Vorlage ab. Abweichung: Trélex verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Tr%C3%A9lex_COA.svg/500px-CHE_Tr%C3%A9lex_COA.svg.png"
5731,49.2,49.2,50.8,"Le Vaud VD","Nein zur Steuersenkung von 12 Prozent in Le Vaud: 50,8 Prozent. Abweichung: Le Vaud verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_Le_Vaud_COA.svg/500px-CHE_Le_Vaud_COA.svg.png"
5732,42.1,42.1,57.9,"Vich VD","In Vich hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 57,9 Prozent lehnen die Vorlage ab. Abweichung: Vich verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Vich_COA.svg/500px-CHE_Vich_COA.svg.png"
5741,30.3,30.3,69.7,"L'Abergement VD","In L'Abergement hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 69,7 Prozent lehnen die Vorlage ab. Abweichung: L'Abergement verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/20/CHE_L-Abergement_COA.svg/500px-CHE_L-Abergement_COA.svg.png"
5742,45.2,45.2,54.8,"Agiez VD","In Agiez hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 54,8 Prozent lehnen die Vorlage ab. Abweichung: Agiez verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/CHE_Agiez_COA.svg/500px-CHE_Agiez_COA.svg.png"
5743,29.7,29.7,70.3,"Arnex-sur-Orbe VD","In Arnex-sur-Orbe ist die Steuersenkung von 12 Prozent mit 70,3 Prozent der Stimmen gescheitert. Abweichung: Arnex-sur-Orbe verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Arnex-sur-Orbe_COA.svg/500px-CHE_Arnex-sur-Orbe_COA.svg.png"
5744,43.9,43.9,56.1,"Ballaigues VD","Nein zur Steuersenkung von 12 Prozent in Ballaigues: 56,1 Prozent. Abweichung: Ballaigues verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/CHE_Ballaigues_COA.svg/500px-CHE_Ballaigues_COA.svg.png"
5745,70.8,70.8,29.2,"Baulmes VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Baulmes mit 70,8 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Baulmes der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/CHE_Baulmes_COA.svg/500px-CHE_Baulmes_COA.svg.png"
5746,90.1,90.1,9.9,"Bavois VD","Die Steuersenkung von 12 Prozent erreicht in Bavois 90,1 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Bavois der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Bavois_COA.svg/500px-CHE_Bavois_COA.svg.png"
5747,28.3,28.3,71.7,"Bofflens VD","In Bofflens hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 71,7 Prozent lehnen die Vorlage ab. Abweichung: Bofflens verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3b/CHE_Bofflens_COA.svg/500px-CHE_Bofflens_COA.svg.png"
5748,52.5,52.5,47.5,"Bretonnières VD","Die Steuersenkung von 12 Prozent erreicht in Bretonnières 52,5 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Bretonnières der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2b/CHE_Bretonni%C3%A8res_COA.svg/500px-CHE_Bretonni%C3%A8res_COA.svg.png"
5749,42,42,58,"Chavornay VD","In Chavornay hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 58 Prozent lehnen die Vorlage ab. Abweichung: Chavornay verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f4/CHE_Chavornay_COA.svg/500px-CHE_Chavornay_COA.svg.png"
5750,52.2,52.2,47.8,"Les Clées VD","Ja zur Steuersenkung von 12 Prozent in Les Clées: 52,2 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Les Clées der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/CHE_Les_Cl%C3%A9es_COA.svg/500px-CHE_Les_Cl%C3%A9es_COA.svg.png"
5752,35.4,35.4,64.6,"Croy VD","In Croy ist die Steuersenkung von 12 Prozent mit 64,6 Prozent der Stimmen gescheitert. Abweichung: Croy verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/CHE_Croy_COA.svg/500px-CHE_Croy_COA.svg.png"
5754,33,33,67,"Juriens VD","In Juriens ist die Steuersenkung von 12 Prozent mit 67 Prozent der Stimmen gescheitert. Abweichung: Juriens verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/CHE_Juriens_COA.svg/500px-CHE_Juriens_COA.svg.png"
5755,16.8,16.8,83.2,"Lignerolle VD","In Lignerolle hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 83,2 Prozent lehnen die Vorlage ab. Abweichung: Lignerolle verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/78/CHE_Lignerolle_COA.svg/500px-CHE_Lignerolle_COA.svg.png"
5756,43.1,43.1,56.9,"Montcherand VD","Nein zur Steuersenkung von 12 Prozent in Montcherand: 56,9 Prozent. Abweichung: Montcherand verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/CHE_Montcherand_COA.svg/500px-CHE_Montcherand_COA.svg.png"
